time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Ended_episodes,unknown,unknown_percent,RC1_Adopted,RC1_Adopted_percent,RC2_Died,RC2_Died_percent,RC3_Residence_Order,RC3_Residence_Order_percent,RC4_Special_Guardianship_Order,RC4_Special_Guardianship_Order_percent,RC5_Transfer_to_another_LA,RC5_Transfer_to_another_LA_percent,RC6_Transfer_to_Adult_Social_Service,RC6_Transfer_to_Adult_Social_Service_percent,RC7_Other,RC7_Other_percent
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason for episode closure,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason for episode closure,1071,18,1.7,8,0.7,0,0,c,c,c,c,21,2,6,0.6,1012,94.5
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Reason for episode closure,3825,102,2.7,c,c,0,0,0,0,0,0,c,c,c,c,3720,97.3
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Reason for episode closure,1454,56,3.9,16,1.1,c,c,c,c,0,0,32,2.2,7,0.5,1341,92.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Reason for episode closure,3868,283,7.3,39,1,7,0.2,43,1.1,14,0.4,51,1.3,21,0.5,3410,88.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason for episode closure,965,79,8.2,c,c,c,c,c,c,c,c,41,4.2,11,1.1,823,85.3
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Reason for episode closure,1809,61,3.4,9,0.5,c,c,c,c,6,0.3,22,1.2,10,0.6,1697,93.8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Reason for episode closure,1225,0,0,0,0,c,c,c,c,c,c,27,2.2,6,0.5,1181,96.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Reason for episode closure,2770,101,3.6,12,0.4,c,c,c,c,11,0.4,82,3,12,0.4,2541,91.7
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Reason for episode closure,1174,245,20.9,19,1.6,c,c,c,c,0,0,72,6.1,6,0.5,828,70.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Reason for episode closure,11,c,c,0,0,0,0,0,0,0,0,0,0,c,c,9,81.8
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Reason for episode closure,3153,0,0,9,0.3,7,0.2,0,0,c,c,108,3.4,c,c,3025,95.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Reason for episode closure,972,10,1,12,1.2,c,c,c,c,9,0.9,6,0.6,21,2.2,913,93.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Reason for episode closure,1345,152,11.3,14,1,c,c,c,c,14,1,83,6.2,10,0.7,1066,79.3
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Reason for episode closure,2352,0,0,7,0.3,c,c,c,c,17,0.7,80,3.4,16,0.7,2225,94.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Reason for episode closure,1471,0,0,6,0.4,0,0,c,c,c,c,84,5.7,17,1.2,1361,92.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Reason for episode closure,1452,484,33.3,22,1.5,c,c,7,0.5,32,2.2,60,4.1,c,c,835,57.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Reason for episode closure,3005,c,c,35,1.2,c,c,9,0.3,21,0.7,108,3.6,22,0.7,2809,93.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Reason for episode closure,1813,334,18.4,12,0.7,c,c,c,c,c,c,107,5.9,c,c,1349,74.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Reason for episode closure,1763,258,14.6,14,0.8,c,c,c,c,12,0.7,56,3.2,c,c,1414,80.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Reason for episode closure,2044,c,c,21,1,0,0,6,0.3,10,0.5,67,3.3,c,c,1936,94.7
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Reason for episode closure,1890,c,c,c,c,c,c,c,c,c,c,9,0.5,c,c,1873,99.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Reason for episode closure,1255,58,4.6,c,c,c,c,0,0,0,0,9,0.7,0,0,1187,94.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Reason for episode closure,3093,17,0.5,30,1,c,c,c,c,25,0.8,c,c,9,0.3,3007,97.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Reason for episode closure,2474,51,2.1,17,0.7,c,c,c,c,17,0.7,101,4.1,8,0.3,2269,91.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Reason for episode closure,1390,309,22.2,13,0.9,c,c,c,c,14,1,60,4.3,12,0.9,980,70.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Reason for episode closure,2020,c,c,10,0.5,c,c,c,c,c,c,47,2.3,0,0,1954,96.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Reason for episode closure,1365,0,0,0,0,10,0.7,0,0,c,c,c,c,7,0.5,1344,98.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Reason for episode closure,2480,329,13.3,27,1.1,c,c,c,c,31,1.3,149,6,23,0.9,1911,77.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Reason for episode closure,2926,c,c,16,0.5,c,c,8,0.3,40,1.4,99,3.4,17,0.6,2736,93.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Reason for episode closure,2807,c,c,16,0.6,c,c,c,c,6,0.2,91,3.2,21,0.7,2665,94.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Reason for episode closure,1518,304,20,19,1.3,6,0.4,7,0.5,41,2.7,46,3,9,0.6,1086,71.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Reason for episode closure,1048,41,3.9,6,0.6,c,c,0,0,c,c,40,3.8,12,1.1,945,90.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Reason for episode closure,829,141,17,c,c,0,0,0,0,0,0,22,2.7,c,c,665,80.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Reason for episode closure,2041,372,18.2,10,0.5,c,c,c,c,c,c,185,9.1,22,1.1,1446,70.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Reason for episode closure,2662,c,c,15,0.6,6,0.2,c,c,11,0.4,40,1.5,13,0.5,2574,96.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Reason for episode closure,918,102,11.1,7,0.8,c,c,c,c,12,1.3,55,6,12,1.3,721,78.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Reason for episode closure,906,53,5.8,c,c,c,c,c,c,c,c,76,8.4,c,c,759,83.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Reason for episode closure,3560,127,3.6,6,0.2,c,c,c,c,7,0.2,290,8.1,c,c,3119,87.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Reason for episode closure,592,87,14.7,11,1.9,c,c,0,0,c,c,44,7.4,8,1.4,438,74
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Reason for episode closure,705,252,35.7,c,c,c,c,c,c,20,2.8,14,2,0,0,410,58.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason for episode closure,2015,39,1.9,0,0,0,0,c,c,c,c,33,1.6,0,0,1940,96.3
2014,Reporting year,National,E92000001,England,,,,,,Reason for episode closure,373100,27890,7.5,3610,1,670,0.2,1070,0.3,1880,0.5,8300,2.2,2280,0.6,327400,87.8
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for episode closure,21890,980,4.5,260,1.2,50,0.2,80,0.4,60,0.3,350,1.6,140,0.6,19980,91.3
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for episode closure,52920,4250,8,620,1.2,110,0.2,220,0.4,380,0.7,1660,3.1,390,0.7,45290,85.6
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for episode closure,44570,3180,7.1,480,1.1,110,0.2,180,0.4,270,0.6,1060,2.4,290,0.6,39010,87.5
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for episode closure,27040,1290,4.8,270,1,40,0.1,30,0.1,40,0.1,300,1.1,90,0.3,24990,92.4
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for episode closure,39100,6040,15.4,460,1.2,60,0.1,100,0.3,190,0.5,850,2.2,320,0.8,31080,79.5
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for episode closure,31750,4630,14.6,410,1.3,60,0.2,80,0.2,220,0.7,650,2,220,0.7,25480,80.3
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for episode closure,58300,3960,6.8,320,0.5,80,0.1,90,0.1,250,0.4,1800,3.1,300,0.5,51500,88.3
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for episode closure,61490,1870,3,500,0.8,100,0.2,170,0.3,290,0.5,970,1.6,360,0.6,57240,93.1
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for episode closure,36030,1700,4.7,290,0.8,70,0.2,140,0.4,170,0.5,670,1.8,180,0.5,32820,91.1
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for episode closure,23770,1480,6.2,150,0.6,20,0.1,30,0.1,100,0.4,680,2.9,80,0.3,21240,89.3
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for episode closure,34530,2480,7.2,170,0.5,60,0.2,50,0.2,150,0.4,1110,3.2,230,0.7,30260,87.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Reason for episode closure,474,0,0,14,3,6,1.3,c,c,c,c,c,c,0,0,444,93.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Reason for episode closure,4391,c,c,28,0.6,8,0.2,0,0,0,0,c,c,0,0,4351,99.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Reason for episode closure,1358,58,4.3,33,2.4,7,0.5,18,1.3,23,1.7,c,c,c,c,1214,89.4
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Reason for episode closure,943,37,3.9,10,1.1,c,c,24,2.5,c,c,12,1.3,9,1,840,89.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Reason for episode closure,1713,367,21.4,12,0.7,c,c,c,c,0,0,30,1.8,0,0,1298,75.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Reason for episode closure,1808,c,c,58,3.2,7,0.4,0,0,c,c,72,4,18,1,1647,91.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Reason for episode closure,691,0,0,18,2.6,c,c,7,1,c,c,26,3.8,c,c,631,91.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Reason for episode closure,3776,257,6.8,20,0.5,c,c,c,c,0,0,56,1.5,43,1.1,3391,89.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Reason for episode closure,1279,137,10.7,17,1.3,c,c,c,c,7,0.5,64,5,23,1.8,1029,80.5
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Reason for episode closure,1103,93,8.4,24,2.2,c,c,c,c,0,0,7,0.6,10,0.9,968,87.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Reason for episode closure,1483,22,1.5,22,1.5,c,c,9,0.6,c,c,30,2,8,0.5,1380,93.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Reason for episode closure,2869,0,0,7,0.2,6,0.2,8,0.3,7,0.2,35,1.2,21,0.7,2785,97.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Reason for episode closure,1546,c,c,34,2.2,c,c,10,0.6,18,1.2,98,6.3,6,0.4,1376,89
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Reason for episode closure,1333,68,5.1,36,2.7,c,c,11,0.8,c,c,161,12.1,11,0.8,1037,77.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Reason for episode closure,2250,511,22.7,71,3.2,c,c,15,0.7,13,0.6,48,2.1,c,c,1580,70.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Reason for episode closure,1791,62,3.5,8,0.4,6,0.3,7,0.4,19,1.1,127,7.1,11,0.6,1551,86.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Reason for episode closure,2214,c,c,42,1.9,8,0.4,16,0.7,26,1.2,c,c,11,0.5,2108,95.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Reason for episode closure,1988,233,11.7,23,1.2,c,c,c,c,15,0.8,88,4.4,20,1,1597,80.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Reason for episode closure,2441,303,12.4,19,0.8,11,0.5,8,0.3,23,0.9,84,3.4,34,1.4,1959,80.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Reason for episode closure,952,15,1.6,c,c,0,0,10,1.1,13,1.4,30,3.2,c,c,878,92.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Reason for episode closure,1582,12,0.8,10,0.6,c,c,10,0.6,c,c,38,2.4,22,1.4,1487,94
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Reason for episode closure,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Reason for episode closure,4436,704,15.9,12,0.3,7,0.2,14,0.3,37,0.8,182,4.1,9,0.2,3471,78.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Reason for episode closure,2718,304,11.2,69,2.5,c,c,10,0.4,17,0.6,78,2.9,c,c,2230,82
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Reason for episode closure,1320,12,0.9,c,c,c,c,15,1.1,18,1.4,16,1.2,0,0,1254,95
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Reason for episode closure,3422,c,c,c,c,9,0.3,0,0,0,0,30,0.9,0,0,3378,98.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Reason for episode closure,2184,c,c,17,0.8,7,0.3,c,c,12,0.5,75,3.4,46,2.1,2017,92.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Reason for episode closure,2092,0,0,25,1.2,c,c,c,c,6,0.3,13,0.6,21,1,2018,96.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Reason for episode closure,2384,148,6.2,c,c,c,c,6,0.3,40,1.7,56,2.3,24,1,2102,88.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Reason for episode closure,1427,56,3.9,22,1.5,c,c,24,1.7,17,1.2,74,5.2,c,c,1218,85.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Reason for episode closure,854,167,19.6,18,2.1,c,c,c,c,c,c,43,5,c,c,617,72.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Reason for episode closure,1616,749,46.3,8,0.5,c,c,0,0,c,c,71,4.4,15,0.9,771,47.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Reason for episode closure,822,20,2.4,9,1.1,c,c,c,c,c,c,49,6,6,0.7,730,88.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Reason for episode closure,1444,286,19.8,59,4.1,c,c,c,c,15,1,77,5.3,25,1.7,966,66.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Reason for episode closure,4199,c,c,40,1,c,c,13,0.3,38,0.9,44,1,53,1.3,4008,95.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Reason for episode closure,1184,242,20.4,19,1.6,c,c,c,c,30,2.5,44,3.7,20,1.7,812,68.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Reason for episode closure,2894,c,c,21,0.7,9,0.3,c,c,17,0.6,67,2.3,37,1.3,2735,94.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Reason for episode closure,2011,100,5,14,0.7,c,c,9,0.4,11,0.5,103,5.1,c,c,1762,87.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Reason for episode closure,5257,518,9.9,32,0.6,7,0.1,38,0.7,43,0.8,113,2.1,17,0.3,4489,85.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Reason for episode closure,2833,0,0,7,0.2,c,c,0,0,c,c,15,0.5,24,0.8,2782,98.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Reason for episode closure,2068,c,c,60,2.9,0,0,13,0.6,19,0.9,c,c,9,0.4,1963,94.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Reason for episode closure,2804,125,4.5,c,c,6,0.2,0,0,0,0,c,c,c,c,2668,95.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Reason for episode closure,7480,773,10.3,116,1.6,31,0.4,28,0.4,46,0.6,285,3.8,36,0.5,6165,82.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Reason for episode closure,2044,130,6.4,22,1.1,7,0.3,c,c,7,0.3,99,4.8,c,c,1774,86.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Reason for episode closure,565,0,0,24,4.2,c,c,21,3.7,16,2.8,35,6.2,c,c,464,82.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Reason for episode closure,2784,464,16.7,43,1.5,c,c,c,c,35,1.3,116,4.2,37,1.3,2073,74.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Reason for episode closure,2753,22,0.8,18,0.7,c,c,c,c,c,c,22,0.8,8,0.3,2671,97
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Reason for episode closure,4129,212,5.1,41,1,c,c,c,c,20,0.5,67,1.6,55,1.3,3710,89.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Reason for episode closure,5044,265,5.3,19,0.4,18,0.4,c,c,11,0.2,58,1.1,c,c,4670,92.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Reason for episode closure,724,324,44.8,44,6.1,c,c,c,c,12,1.7,36,5,29,4,268,37
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Reason for episode closure,1431,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1416,99
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Reason for episode closure,5137,21,0.4,80,1.6,14,0.3,0,0,0,0,0,0,19,0.4,5003,97.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Reason for episode closure,2263,219,9.7,10,0.4,c,c,c,c,10,0.4,53,2.3,17,0.8,1941,85.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Reason for episode closure,1114,133,11.9,c,c,0,0,0,0,0,0,c,c,0,0,978,87.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Reason for episode closure,4673,84,1.8,53,1.1,8,0.2,6,0.1,c,c,79,1.7,c,c,4438,95
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Reason for episode closure,5516,228,4.1,51,0.9,c,c,c,c,9,0.2,8,0.1,8,0.1,5209,94.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Reason for episode closure,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461,100
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Reason for episode closure,3269,601,18.4,71,2.2,6,0.2,14,0.4,16,0.5,133,4.1,42,1.3,2386,73
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Reason for episode closure,175,0,0,c,c,0,0,c,c,0,0,11,6.3,c,c,157,89.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Reason for episode closure,6590,3534,53.6,54,0.8,6,0.1,15,0.2,30,0.5,166,2.5,66,1,2719,41.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Reason for episode closure,2306,585,25.4,38,1.6,10,0.4,7,0.3,10,0.4,109,4.7,18,0.8,1529,66.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Reason for episode closure,2317,49,2.1,19,0.8,c,c,7,0.3,7,0.3,c,c,c,c,2228,96.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Reason for episode closure,1848,8,0.4,16,0.9,c,c,0,0,0,0,11,0.6,c,c,1805,97.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Reason for episode closure,3593,179,5,41,1.1,c,c,c,c,0,0,86,2.4,0,0,3285,91.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Reason for episode closure,834,90,10.8,c,c,c,c,0,0,0,0,0,0,0,0,742,89
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Reason for episode closure,1241,41,3.3,11,0.9,0,0,c,c,7,0.6,10,0.8,c,c,1170,94.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Reason for episode closure,4595,681,14.8,108,2.4,c,c,c,c,59,1.3,201,4.4,44,1,3474,75.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Reason for episode closure,1991,270,13.6,22,1.1,c,c,c,c,19,1,114,5.7,28,1.4,1529,76.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Reason for episode closure,1851,280,15.1,17,0.9,c,c,13,0.7,c,c,35,1.9,14,0.8,1482,80.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Reason for episode closure,4568,50,1.1,83,1.8,c,c,9,0.2,21,0.5,c,c,0,0,4398,96.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Reason for episode closure,3364,c,c,26,0.8,7,0.2,c,c,25,0.7,34,1,19,0.6,3250,96.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Reason for episode closure,2260,c,c,0,0,c,c,0,0,0,0,0,0,88,3.9,2170,96
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Reason for episode closure,1746,268,15.3,29,1.7,c,c,17,1,c,c,82,4.7,36,2.1,1303,74.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Reason for episode closure,1052,0,0,9,0.9,c,c,c,c,0,0,31,2.9,c,c,1006,95.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Reason for episode closure,2322,7,0.3,31,1.3,c,c,0,0,c,c,0,0,0,0,2275,98
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Reason for episode closure,1343,274,20.4,15,1.1,c,c,c,c,22,1.6,97,7.2,18,1.3,914,68.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Reason for episode closure,6567,1227,18.7,131,2,19,0.3,21,0.3,68,1,208,3.2,88,1.3,4805,73.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Reason for episode closure,6643,189,2.8,79,1.2,13,0.2,10,0.2,62,0.9,125,1.9,55,0.8,6110,92
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Reason for episode closure,1157,46,4,10,0.9,8,0.7,7,0.6,12,1,62,5.4,29,2.5,983,85
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Reason for episode closure,2606,2380,91.3,0,0,c,c,0,0,0,0,c,c,0,0,224,8.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Reason for episode closure,1888,100,5.3,24,1.3,c,c,c,c,11,0.6,56,3,10,0.5,1674,88.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Reason for episode closure,965,58,6,20,2.1,c,c,c,c,c,c,8,0.8,c,c,867,89.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Reason for episode closure,5641,348,6.2,82,1.5,6,0.1,10,0.2,14,0.2,36,0.6,0,0,5145,91.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Reason for episode closure,1566,c,c,12,0.8,c,c,12,0.8,21,1.3,25,1.6,14,0.9,1481,94.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Reason for episode closure,651,53,8.1,7,1.1,c,c,c,c,0,0,11,1.7,0,0,579,88.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Reason for episode closure,1555,c,c,31,2,0,0,c,c,13,0.8,c,c,7,0.5,1496,96.2
