time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_End,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans ending by length of time,139,16,11.5,15,10.8,48,34.5,54,38.8,6,4.3
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans ending by length of time,252,53,21,49,19.4,103,40.9,38,15.1,9,3.6
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans ending by length of time,509,81,15.9,40,7.9,210,41.3,152,29.9,26,5.1
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans ending by length of time,417,46,11,39,9.4,171,41,147,35.3,14,3.4
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans ending by length of time,781,197,25.2,117,15,305,39.1,139,17.8,23,2.9
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans ending by length of time,499,119,23.8,56,11.2,171,34.3,134,26.9,19,3.8
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans ending by length of time,587,144,24.5,78,13.3,239,40.7,116,19.8,10,1.7
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans ending by length of time,c,c,c,0,0,c,c,0,0,0,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans ending by length of time,153,28,18.3,13,8.5,85,55.6,27,17.6,0,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans ending by length of time,576,112,19.4,61,10.6,260,45.1,129,22.4,14,2.4
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans ending by length of time,187,45,24.1,22,11.8,79,42.2,31,16.6,10,5.3
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans ending by length of time,653,159,24.3,55,8.4,272,41.7,136,20.8,31,4.7
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans ending by length of time,228,c,c,25,11,110,48.2,70,30.7,c,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans ending by length of time,256,52,20.3,21,8.2,119,46.5,56,21.9,8,3.1
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans ending by length of time,292,96,32.9,45,15.4,104,35.6,c,c,c,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans ending by length of time,502,101,20.1,52,10.4,194,38.6,139,27.7,16,3.2
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans ending by length of time,223,36,16.1,23,10.3,92,41.3,66,29.6,6,2.7
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans ending by length of time,8,0,0,0,0,c,c,0,0,0,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans ending by length of time,307,66,21.5,45,14.7,123,40.1,54,17.6,19,6.2
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans ending by length of time,198,32,16.2,c,c,76,38.4,71,35.9,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans ending by length of time,351,74,21.1,c,c,158,45,62,17.7,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans ending by length of time,199,38,19.1,c,c,76,38.2,67,33.7,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans ending by length of time,79,21,26.6,c,c,26,32.9,26,32.9,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans ending by length of time,387,44,11.4,33,8.5,140,36.2,132,34.1,38,9.8
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans ending by length of time,411,49,11.9,44,10.7,183,44.5,103,25.1,32,7.8
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans ending by length of time,407,71,17.4,43,10.6,193,47.4,85,20.9,15,3.7
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans ending by length of time,318,46,14.5,24,7.5,129,40.6,104,32.7,15,4.7
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans ending by length of time,328,38,11.6,26,7.9,118,36,123,37.5,23,7
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans ending by length of time,244,47,19.3,c,c,106,43.4,69,28.3,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans ending by length of time,124,15,12.1,12,9.7,61,49.2,36,29,0,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans ending by length of time,411,50,12.2,47,11.4,167,40.6,135,32.8,12,2.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans ending by length of time,276,53,19.2,17,6.2,94,34.1,96,34.8,16,5.8
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans ending by length of time,341,44,12.9,42,12.3,161,47.2,74,21.7,20,5.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans ending by length of time,273,38,13.9,c,c,132,48.4,79,28.9,c,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans ending by length of time,235,33,14,31,13.2,86,36.6,70,29.8,15,6.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans ending by length of time,388,53,13.7,52,13.4,134,34.5,117,30.2,32,8.2
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans ending by length of time,380,49,12.9,32,8.4,176,46.3,105,27.6,18,4.7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans ending by length of time,354,84,23.7,c,c,158,44.6,75,21.2,c,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans ending by length of time,325,62,19.1,24,7.4,137,42.2,79,24.3,23,7.1
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans ending by length of time,249,54,21.7,14,5.6,109,43.8,64,25.7,8,3.2
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans ending by length of time,291,40,13.7,17,5.8,183,62.9,51,17.5,0,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans ending by length of time,455,107,23.5,58,12.7,200,44,73,16,17,3.7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans ending by length of time,225,47,20.9,11,4.9,76,33.8,81,36,10,4.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans ending by length of time,168,34,20.2,10,6,80,47.6,37,22,7,4.2
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans ending by length of time,238,40,16.8,29,12.2,98,41.2,57,23.9,14,5.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans ending by length of time,336,64,19,c,c,146,43.5,75,22.3,c,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans ending by length of time,128,24,18.8,c,c,57,44.5,37,28.9,c,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans ending by length of time,328,50,15.2,16,4.9,127,38.7,119,36.3,16,4.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans ending by length of time,318,41,12.9,27,8.5,147,46.2,89,28,14,4.4
2015,Reporting year,National,E92000001,England,,,,,,Child Protection Plans ending by length of time,60400,12240,20.3,6490,10.7,24920,41.3,14500,24,2250,3.7
2015,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans ending by length of time,3520,610,17.4,310,8.9,1540,43.9,940,26.8,110,3
2015,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans ending by length of time,9840,2020,20.6,1200,12.2,4180,42.5,2070,21.1,360,3.7
2015,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans ending by length of time,6420,1220,19,660,10.2,2570,40,1670,26,300,4.7
2015,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans ending by length of time,5270,1280,24.3,580,11,2110,39.9,1180,22.3,130,2.5
2015,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans ending by length of time,7040,1420,20.1,790,11.2,2890,41,1660,23.5,290,4.1
2015,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans ending by length of time,5450,1150,21.1,550,10,2240,41.2,1360,24.9,150,2.8
2015,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans ending by length of time,8320,1470,17.7,820,9.8,3450,41.4,2220,26.7,360,4.4
2015,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans ending by length of time,8860,1800,20.3,900,10.2,3650,41.2,2140,24.1,380,4.3
2015,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans ending by length of time,5680,1270,22.3,690,12.2,2290,40.3,1260,22.2,170,2.9
2015,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans ending by length of time,3230,570,17.5,290,9.1,1240,38.3,950,29.5,180,5.6
2015,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans ending by length of time,5090,910,17.8,530,10.3,2210,43.4,1270,24.9,180,3.6
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans ending by length of time,178,49,27.5,c,c,79,44.4,34,19.1,c,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans ending by length of time,579,131,22.6,c,c,262,45.3,127,21.9,c,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans ending by length of time,319,33,10.3,48,15,148,46.4,80,25.1,10,3.1
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans ending by length of time,135,22,16.3,c,c,62,45.9,38,28.1,c,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans ending by length of time,271,34,12.5,27,10,122,45,74,27.3,14,5.2
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans ending by length of time,428,91,21.3,41,9.6,167,39,112,26.2,17,4
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans ending by length of time,215,45,20.9,c,c,90,41.9,57,26.5,c,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans ending by length of time,324,35,10.8,22,6.8,147,45.4,100,30.9,20,6.2
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans ending by length of time,228,25,11,6,2.6,106,46.5,91,39.9,0,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans ending by length of time,214,35,16.4,14,6.5,107,50,48,22.4,10,4.7
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans ending by length of time,297,28,9.4,15,5.1,141,47.5,94,31.6,19,6.4
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans ending by length of time,330,84,25.5,c,c,113,34.2,89,27,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans ending by length of time,288,54,18.8,c,c,143,49.7,65,22.6,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans ending by length of time,407,98,24.1,54,13.3,147,36.1,97,23.8,11,2.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans ending by length of time,380,11,2.9,26,6.8,178,46.8,148,38.9,17,4.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans ending by length of time,300,56,18.7,52,17.3,129,43,56,18.7,7,2.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans ending by length of time,285,55,19.3,25,8.8,134,47,71,24.9,0,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans ending by length of time,255,58,22.7,26,10.2,102,40,57,22.4,12,4.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans ending by length of time,766,123,16.1,105,13.7,367,47.9,126,16.4,45,5.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans ending by length of time,193,33,17.1,29,15,93,48.2,38,19.7,0,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans ending by length of time,210,43,20.5,c,c,106,50.5,36,17.1,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans ending by length of time,1307,214,16.4,204,15.6,557,42.6,292,22.3,40,3.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans ending by length of time,659,226,34.3,94,14.3,229,34.7,92,14,18,2.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans ending by length of time,1043,220,21.1,86,8.2,421,40.4,260,24.9,56,5.4
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans ending by length of time,302,61,20.2,16,5.3,131,43.4,82,27.2,12,4
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans ending by length of time,415,111,26.7,37,8.9,160,38.6,91,21.9,16,3.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans ending by length of time,473,132,27.9,67,14.2,173,36.6,91,19.2,10,2.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans ending by length of time,362,79,21.8,c,c,188,51.9,54,14.9,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans ending by length of time,262,64,24.4,c,c,123,46.9,55,21,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans ending by length of time,417,71,17,43,10.3,182,43.6,84,20.1,37,8.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans ending by length of time,190,26,13.7,20,10.5,97,51.1,32,16.8,15,7.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans ending by length of time,321,65,20.2,17,5.3,141,43.9,81,25.2,17,5.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans ending by length of time,243,43,17.7,c,c,92,37.9,72,29.6,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans ending by length of time,381,105,27.6,121,31.8,126,33.1,c,c,c,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans ending by length of time,380,75,19.7,49,12.9,164,43.2,68,17.9,24,6.3
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans ending by length of time,275,47,17.1,32,11.6,96,34.9,92,33.5,8,2.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans ending by length of time,618,96,15.5,33,5.3,271,43.9,178,28.8,40,6.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans ending by length of time,273,19,7,26,9.5,111,40.7,79,28.9,38,13.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans ending by length of time,491,87,17.7,39,7.9,201,40.9,131,26.7,33,6.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans ending by length of time,190,32,16.8,c,c,84,44.2,55,28.9,c,c
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans ending by length of time,321,88,27.4,19,5.9,98,30.5,84,26.2,32,10
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans ending by length of time,372,76,20.4,30,8.1,113,30.4,138,37.1,15,4
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans ending by length of time,1024,270,26.4,103,10.1,341,33.3,281,27.4,29,2.8
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans ending by length of time,509,76,14.9,71,13.9,238,46.8,112,22,12,2.4
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans ending by length of time,156,48,30.8,18,11.5,65,41.7,25,16,0,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans ending by length of time,510,74,14.5,74,14.5,236,46.3,108,21.2,18,3.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans ending by length of time,476,84,17.6,41,8.6,199,41.8,133,27.9,19,4
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans ending by length of time,540,106,19.6,47,8.7,209,38.7,143,26.5,35,6.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans ending by length of time,516,80,15.5,86,16.7,251,48.6,89,17.2,10,1.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans ending by length of time,148,34,23,19,12.8,57,38.5,24,16.2,14,9.5
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans ending by length of time,422,114,27,c,c,171,40.5,84,19.9,c,c
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans ending by length of time,823,114,13.9,77,9.4,375,45.6,232,28.2,25,3
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans ending by length of time,356,86,24.2,29,8.1,118,33.1,106,29.8,17,4.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans ending by length of time,646,170,26.3,66,10.2,275,42.6,123,19,12,1.9
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans ending by length of time,561,180,32.1,62,11.1,224,39.9,80,14.3,15,2.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans ending by length of time,968,225,23.2,123,12.7,365,37.7,239,24.7,16,1.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans ending by length of time,678,200,29.5,82,12.1,244,36,126,18.6,26,3.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans ending by length of time,784,185,23.6,84,10.7,323,41.2,172,21.9,20,2.6
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans ending by length of time,36,c,c,c,c,11,30.6,15,41.7,0,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans ending by length of time,1296,402,31,173,13.3,470,36.3,212,16.4,39,3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans ending by length of time,896,125,14,74,8.3,358,40,267,29.8,72,8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans ending by length of time,378,68,18,50,13.2,159,42.1,94,24.9,7,1.9
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans ending by length of time,243,55,22.6,c,c,65,26.7,86,35.4,c,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans ending by length of time,381,61,16,24,6.3,147,38.6,138,36.2,11,2.9
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans ending by length of time,321,48,15,54,16.8,135,42.1,77,24,7,2.2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans ending by length of time,295,71,24.1,17,5.8,129,43.7,57,19.3,21,7.1
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans ending by length of time,741,121,16.3,44,5.9,367,49.5,188,25.4,21,2.8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans ending by length of time,398,47,11.8,71,17.8,180,45.2,83,20.9,17,4.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans ending by length of time,179,35,19.6,19,10.6,75,41.9,37,20.7,13,7.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans ending by length of time,454,97,21.4,73,16.1,205,45.2,70,15.4,9,2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans ending by length of time,589,93,15.8,45,7.6,250,42.4,163,27.7,38,6.5
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans ending by length of time,366,128,35,45,12.3,126,34.4,55,15,12,3.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans ending by length of time,505,67,13.3,67,13.3,221,43.8,130,25.7,20,4
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans ending by length of time,182,41,22.5,10,5.5,69,37.9,52,28.6,10,5.5
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans ending by length of time,493,118,23.9,48,9.7,222,45,105,21.3,0,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans ending by length of time,241,49,20.3,34,14.1,82,34,60,24.9,16,6.6
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans ending by length of time,594,120,20.2,89,15,241,40.6,119,20,25,4.2
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans ending by length of time,1212,154,12.7,66,5.4,590,48.7,367,30.3,35,2.9
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans ending by length of time,334,92,27.5,c,c,116,34.7,78,23.4,c,c
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans ending by length of time,808,241,29.8,93,11.5,293,36.3,168,20.8,13,1.6
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans ending by length of time,314,59,18.8,45,14.3,123,39.2,80,25.5,7,2.2
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans ending by length of time,202,78,38.6,c,c,65,32.2,42,20.8,c,c
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans ending by length of time,758,166,21.9,67,8.8,322,42.5,187,24.7,16,2.1
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans ending by length of time,312,33,10.6,37,11.9,120,38.5,100,32.1,22,7.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans ending by length of time,130,19,14.6,14,10.8,51,39.2,39,30,7,5.4
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans ending by length of time,349,58,16.6,35,10,135,38.7,111,31.8,10,2.9
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans ending by length of time,354,92,26,20,5.6,171,48.3,61,17.2,10,2.8
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans ending by length of time,686,111,16.2,32,4.7,246,35.9,224,32.7,73,10.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans ending by length of time,1586,392,24.7,164,10.3,666,42,321,20.2,43,2.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans ending by length of time,194,39,20.1,25,12.9,80,41.2,43,22.2,7,3.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans ending by length of time,1562,230,14.7,173,11.1,714,45.7,411,26.3,34,2.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans ending by length of time,422,65,15.4,52,12.3,195,46.2,88,20.9,22,5.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans ending by length of time,73,19,26,15,20.5,24,32.9,15,20.5,0,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans ending by length of time,569,120,21.1,70,12.3,218,38.3,125,22,36,6.3
