time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans by length of time,792,266,33.6,240,30.3,214,27,65,8.2,7,0.9
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans by length of time,473,145,30.7,138,29.2,94,19.9,85,18,11,2.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans by length of time,590,175,29.7,199,33.7,146,24.7,58,9.8,12,2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans by length of time,34,10,29.4,14,41.2,10,29.4,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans by length of time,844,367,43.5,160,19,193,22.9,108,12.8,16,1.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans by length of time,765,253,33.1,181,23.7,162,21.2,142,18.6,27,3.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans by length of time,304,74,24.3,100,32.9,81,26.6,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans by length of time,212,53,25,42,19.8,73,34.4,44,20.8,0,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans by length of time,383,88,23,120,31.3,96,25.1,73,19.1,6,1.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans by length of time,253,79,31.2,69,27.3,66,26.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans by length of time,208,75,36.1,61,29.3,43,20.7,17,8.2,12,5.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans by length of time,695,234,33.7,187,26.9,180,25.9,83,11.9,11,1.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans by length of time,308,109,35.4,105,34.1,52,16.9,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans by length of time,129,40,31,39,30.2,29,22.5,14,10.9,7,5.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans by length of time,326,142,43.6,81,24.8,74,22.7,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans by length of time,528,167,31.6,111,21,149,28.2,86,16.3,15,2.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans by length of time,236,105,44.5,62,26.3,39,16.5,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans by length of time,380,118,31.1,99,26.1,91,23.9,56,14.7,16,4.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans by length of time,164,63,38.4,28,17.1,43,26.2,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans by length of time,395,131,33.2,136,34.4,96,24.3,32,8.1,0,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans by length of time,192,48,25,36,18.8,61,31.8,39,20.3,8,4.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans by length of time,421,126,29.9,110,26.1,114,27.1,63,15,8,1.9
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans by length of time,1140,313,27.5,330,28.9,356,31.2,120,10.5,21,1.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans by length of time,271,117,43.2,63,23.2,65,24,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans by length of time,537,205,38.2,125,23.3,134,25,61,11.4,12,2.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans by length of time,239,97,40.6,55,23,40,16.7,41,17.2,6,2.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans by length of time,163,78,47.9,32,19.6,36,22.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans by length of time,602,222,36.9,150,24.9,140,23.3,77,12.8,13,2.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans by length of time,286,57,19.9,80,28,76,26.6,61,21.3,12,4.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans by length of time,108,24,22.2,c,c,36,33.3,28,25.9,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans by length of time,288,69,24,72,25,93,32.3,48,16.7,6,2.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans by length of time,242,82,33.9,60,24.8,54,22.3,31,12.8,15,6.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans by length of time,613,154,25.1,130,21.2,175,28.5,110,17.9,44,7.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans by length of time,1111,363,32.7,285,25.7,300,27,143,12.9,20,1.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans by length of time,164,63,38.4,34,20.7,39,23.8,28,17.1,0,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans by length of time,1191,341,28.6,258,21.7,423,35.5,153,12.8,16,1.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans by length of time,358,127,35.5,105,29.3,65,18.2,54,15.1,7,2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans by length of time,33,c,c,15,45.5,8,24.2,6,18.2,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans by length of time,504,146,29,128,25.4,123,24.4,73,14.5,34,6.7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans by length of time,234,80,34.2,52,22.2,54,23.1,35,15,13,5.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans by length of time,154,35,22.7,40,26,46,29.9,22,14.3,11,7.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans by length of time,255,101,39.6,52,20.4,75,29.4,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans by length of time,236,90,38.1,36,15.3,89,37.7,21,8.9,0,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans by length of time,925,261,28.2,194,21,263,28.4,159,17.2,48,5.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans by length of time,107,34,31.8,21,19.6,40,37.4,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans by length of time,489,164,33.5,123,25.2,124,25.4,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans by length of time,89,23,25.8,c,c,28,31.5,18,20.2,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans by length of time,95,29,30.5,36,37.9,21,22.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans by length of time,79,33,41.8,18,22.8,10,12.7,18,22.8,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans by length of time,231,82,35.5,c,c,58,25.1,46,19.9,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans by length of time,451,123,27.3,120,26.6,135,29.9,60,13.3,13,2.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans by length of time,303,122,40.3,66,21.8,65,21.5,43,14.2,7,2.3
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans by length of time,600,170,28.3,161,26.8,188,31.3,70,11.7,11,1.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans by length of time,270,95,35.2,81,30,58,21.5,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans by length of time,448,139,31,73,16.3,155,34.6,69,15.4,12,2.7
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans by length of time,0,0,z,0,z,0,z,0,z,0,z
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans by length of time,111,21,18.9,32,28.8,46,41.4,12,10.8,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans by length of time,374,123,32.9,113,30.2,87,23.3,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans by length of time,134,50,37.3,27,20.1,39,29.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans by length of time,412,122,29.6,96,23.3,129,31.3,59,14.3,6,1.5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans by length of time,116,42,36.2,31,26.7,32,27.6,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans by length of time,214,90,42.1,70,32.7,38,17.8,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans by length of time,166,69,41.6,33,19.9,45,27.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans by length of time,396,120,30.3,98,24.7,114,28.8,56,14.1,8,2
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans by length of time,199,59,29.6,45,22.6,66,33.2,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans by length of time,0,0,z,0,z,0,z,0,z,0,z
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans by length of time,221,66,29.9,36,16.3,48,21.7,65,29.4,6,2.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans by length of time,161,56,34.8,45,28,35,21.7,25,15.5,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans by length of time,196,104,53.1,34,17.3,45,23,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans by length of time,137,56,40.9,26,19,39,28.5,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans by length of time,92,26,28.3,24,26.1,25,27.2,10,10.9,7,7.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans by length of time,358,77,21.5,88,24.6,91,25.4,75,20.9,27,7.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans by length of time,302,56,18.5,76,25.2,104,34.4,53,17.5,13,4.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans by length of time,224,75,33.5,45,20.1,54,24.1,30,13.4,20,8.9
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans by length of time,327,82,25.1,62,19,107,32.7,61,18.7,15,4.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans by length of time,328,76,23.2,80,24.4,75,22.9,72,22,25,7.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans by length of time,170,50,29.4,52,30.6,47,27.6,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans by length of time,99,43,43.4,26,26.3,18,18.2,12,12.1,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans by length of time,318,142,44.7,90,28.3,66,20.8,13,4.1,7,2.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans by length of time,220,71,32.3,63,28.6,40,18.2,31,14.1,15,6.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans by length of time,255,73,28.6,62,24.3,77,30.2,36,14.1,7,2.7
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans by length of time,229,89,38.9,54,23.6,64,27.9,22,9.6,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans by length of time,262,110,42,63,24,51,19.5,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans by length of time,377,121,32.1,85,22.5,106,28.1,56,14.9,9,2.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans by length of time,326,80,24.5,89,27.3,80,24.5,59,18.1,18,5.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans by length of time,204,81,39.7,42,20.6,46,22.5,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans by length of time,279,68,24.4,60,21.5,62,22.2,79,28.3,10,3.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans by length of time,183,46,25.1,47,25.7,71,38.8,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans by length of time,143,52,36.4,47,32.9,23,16.1,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans by length of time,171,51,29.8,42,24.6,32,18.7,30,17.5,16,9.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by length of time,221,61,27.6,57,25.8,58,26.2,32,14.5,13,5.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by length of time,100,28,28,40,40,24,24,8,8,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by length of time,182,41,22.5,33,18.1,61,33.5,41,22.5,6,3.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by length of time,188,64,34,64,34,32,17,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by length of time,90,32,35.6,30,33.3,17,18.9,11,12.2,0,0
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by length of time,247,44,17.8,81,32.8,91,36.8,22,8.9,9,3.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by length of time,208,86,41.3,40,19.2,57,27.4,c,c,c,c
2013,Reporting year,National,E92000001,England,,,,,,Child Protection Plans by length of time,43140,12390,28.7,10780,25,11610,26.9,6970,16.2,1400,3.2
2013,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans by length of time,2680,810,30,640,23.9,770,28.6,430,16.1,40,1.4
2013,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans by length of time,6220,1830,29.5,1500,24.1,1690,27.1,990,16,210,3.3
2013,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans by length of time,5280,1430,27.1,1390,26.3,1380,26.2,910,17.2,170,3.2
2013,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans by length of time,3760,1160,30.8,950,25.2,1040,27.8,520,13.7,90,2.5
2013,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans by length of time,5240,1440,27.5,1320,25.1,1510,28.9,810,15.4,160,3.1
2013,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans by length of time,3580,1080,30.2,890,25,920,25.8,580,16.2,100,2.8
2013,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans by length of time,6410,1720,26.8,1570,24.4,1720,26.8,1120,17.5,290,4.4
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans by length of time,6010,1720,28.6,1480,24.5,1560,26,1000,16.7,250,4.1
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans by length of time,3970,1200,30.1,1050,26.4,1010,25.5,610,15.4,100,2.6
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans by length of time,2660,670,25.2,650,24.5,730,27.5,460,17.1,150,5.7
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans by length of time,3760,1050,28,920,24.4,990,26.3,670,17.8,130,3.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans by length of time,60,c,c,27,45,18,30,10,16.7,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans by length of time,409,119,29.1,94,23,118,28.9,69,16.9,9,2.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans by length of time,170,51,30,43,25.3,46,27.1,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans by length of time,136,44,32.4,35,25.7,44,32.4,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans by length of time,272,74,27.2,50,18.4,94,34.6,43,15.8,11,4
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans by length of time,313,95,30.4,59,18.8,96,30.7,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans by length of time,127,37,29.1,29,22.8,36,28.3,25,19.7,0,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans by length of time,289,76,26.3,54,18.7,105,36.3,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans by length of time,154,61,39.6,43,27.9,30,19.5,20,13,0,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans by length of time,111,21,18.9,20,18,41,36.9,29,26.1,0,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans by length of time,369,95,25.7,119,32.2,110,29.8,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans by length of time,271,127,46.9,67,24.7,c,c,47,17.3,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans by length of time,141,44,31.2,48,34,22,15.6,21,14.9,6,4.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans by length of time,337,97,28.8,82,24.3,88,26.1,49,14.5,21,6.2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans by length of time,215,67,31.2,57,26.5,56,26,27,12.6,8,3.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans by length of time,115,46,40,31,27,23,20,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans by length of time,160,63,39.4,30,18.8,36,22.5,23,14.4,8,5
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans by length of time,212,45,21.2,36,17,71,33.5,54,25.5,6,2.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans by length of time,325,68,20.9,65,20,107,32.9,68,20.9,17,5.2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans by length of time,78,24,30.8,18,23.1,23,29.5,13,16.7,0,0
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans by length of time,143,c,c,48,33.6,31,21.7,38,26.6,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans by length of time,883,309,35,243,27.5,237,26.8,73,8.3,21,2.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans by length of time,342,126,36.8,65,19,94,27.5,37,10.8,20,5.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans by length of time,736,170,23.1,212,28.8,219,29.8,108,14.7,27,3.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by length of time,295,79,26.8,52,17.6,84,28.5,71,24.1,9,3.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by length of time,230,67,29.1,66,28.7,53,23,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by length of time,349,117,33.5,92,26.4,81,23.2,52,14.9,7,2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by length of time,214,68,31.8,47,22,69,32.2,30,14,0,0
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by length of time,156,44,28.2,38,24.4,42,26.9,20,12.8,12,7.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by length of time,309,71,23,47,15.2,95,30.7,78,25.2,18,5.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by length of time,164,c,c,43,26.2,42,25.6,46,28,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by length of time,212,79,37.3,32,15.1,68,32.1,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by length of time,156,48,30.8,60,38.5,34,21.8,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by length of time,180,67,37.2,37,20.6,56,31.1,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by length of time,269,83,30.9,52,19.3,55,20.4,70,26,9,3.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans by length of time,187,39,20.9,43,23,67,35.8,31,16.6,7,3.7
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans by length of time,374,94,25.1,95,25.4,93,24.9,75,20.1,17,4.5
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans by length of time,228,c,c,59,25.9,54,23.7,61,26.8,c,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans by length of time,588,161,27.4,148,25.2,160,27.2,101,17.2,18,3.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by length of time,234,76,32.5,62,26.5,54,23.1,c,c,c,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans by length of time,330,96,29.1,48,14.5,85,25.8,86,26.1,15,4.5
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans by length of time,389,94,24.2,90,23.1,103,26.5,93,23.9,9,2.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans by length of time,983,295,30,286,29.1,241,24.5,106,10.8,55,5.6
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by length of time,231,62,26.8,47,20.3,102,44.2,20,8.7,0,0
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans by length of time,82,20,24.4,35,42.7,20,24.4,7,8.5,0,0
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans by length of time,419,105,25.1,141,33.7,109,26,57,13.6,7,1.7
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans by length of time,332,95,28.6,87,26.2,66,19.9,76,22.9,8,2.4
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans by length of time,437,139,31.8,106,24.3,129,29.5,49,11.2,14,3.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans by length of time,338,87,25.7,120,35.5,63,18.6,61,18,7,2.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans by length of time,129,c,c,22,17.1,38,29.5,47,36.4,c,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans by length of time,225,73,32.4,70,31.1,49,21.8,c,c,c,c
