time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_start,CPP_subsequent,CPP_subsequent_percent
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans which are a second or subsequent plan,178,18,10.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans which are a second or subsequent plan,656,97,14.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans which are a second or subsequent plan,323,35,10.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans which are a second or subsequent plan,107,c,c
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans which are a second or subsequent plan,301,22,7.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans which are a second or subsequent plan,456,101,22.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans which are a second or subsequent plan,213,12,5.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans which are a second or subsequent plan,355,36,10.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans which are a second or subsequent plan,275,25,9.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans which are a second or subsequent plan,197,22,11.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans which are a second or subsequent plan,339,51,15
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans which are a second or subsequent plan,430,59,13.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans which are a second or subsequent plan,291,28,9.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans which are a second or subsequent plan,396,72,18.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans which are a second or subsequent plan,363,50,13.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans which are a second or subsequent plan,299,59,19.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans which are a second or subsequent plan,289,46,15.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans which are a second or subsequent plan,211,8,3.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans which are a second or subsequent plan,653,112,17.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans which are a second or subsequent plan,214,38,17.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans which are a second or subsequent plan,234,52,22.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans which are a second or subsequent plan,1291,161,12.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans which are a second or subsequent plan,546,71,13
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans which are a second or subsequent plan,1077,168,15.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans which are a second or subsequent plan,334,60,18
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans which are a second or subsequent plan,407,69,17
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans which are a second or subsequent plan,452,99,21.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans which are a second or subsequent plan,396,96,24.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans which are a second or subsequent plan,293,61,20.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans which are a second or subsequent plan,410,41,10
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans which are a second or subsequent plan,203,18,8.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans which are a second or subsequent plan,299,57,19.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans which are a second or subsequent plan,191,45,23.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans which are a second or subsequent plan,380,41,10.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans which are a second or subsequent plan,392,46,11.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans which are a second or subsequent plan,222,43,19.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans which are a second or subsequent plan,577,55,9.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans which are a second or subsequent plan,276,46,16.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans which are a second or subsequent plan,421,74,17.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans which are a second or subsequent plan,167,14,8.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans which are a second or subsequent plan,230,15,6.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans which are a second or subsequent plan,365,50,13.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans which are a second or subsequent plan,934,188,20.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans which are a second or subsequent plan,466,62,13.3
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans which are a second or subsequent plan,156,12,7.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans which are a second or subsequent plan,468,108,23.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans which are a second or subsequent plan,406,46,11.3
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans which are a second or subsequent plan,516,51,9.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans which are a second or subsequent plan,538,96,17.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans which are a second or subsequent plan,138,16,11.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans which are a second or subsequent plan,340,52,15.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans which are a second or subsequent plan,819,132,16.1
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans which are a second or subsequent plan,470,87,18.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans which are a second or subsequent plan,629,79,12.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans which are a second or subsequent plan,579,86,14.9
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans which are a second or subsequent plan,1056,120,11.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans which are a second or subsequent plan,571,104,18.2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans which are a second or subsequent plan,1027,188,18.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans which are a second or subsequent plan,44,c,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans which are a second or subsequent plan,1221,263,21.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans which are a second or subsequent plan,737,93,12.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans which are a second or subsequent plan,357,44,12.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans which are a second or subsequent plan,258,46,17.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans which are a second or subsequent plan,443,60,13.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans which are a second or subsequent plan,287,76,26.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans which are a second or subsequent plan,257,42,16.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans which are a second or subsequent plan,806,94,11.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans which are a second or subsequent plan,398,56,14.1
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans which are a second or subsequent plan,184,42,22.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans which are a second or subsequent plan,455,63,13.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans which are a second or subsequent plan,637,107,16.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans which are a second or subsequent plan,367,46,12.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans which are a second or subsequent plan,448,92,20.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans which are a second or subsequent plan,204,52,25.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans which are a second or subsequent plan,528,72,13.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans which are a second or subsequent plan,265,41,15.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans which are a second or subsequent plan,545,101,18.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans which are a second or subsequent plan,1414,238,16.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans which are a second or subsequent plan,390,96,24.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans which are a second or subsequent plan,825,157,19
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans which are a second or subsequent plan,254,31,12.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans which are a second or subsequent plan,215,30,14
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans which are a second or subsequent plan,727,135,18.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans which are a second or subsequent plan,277,23,8.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans which are a second or subsequent plan,125,16,12.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans which are a second or subsequent plan,353,97,27.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans which are a second or subsequent plan,292,65,22.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans which are a second or subsequent plan,576,113,19.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans which are a second or subsequent plan,1340,233,17.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans which are a second or subsequent plan,205,30,14.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans which are a second or subsequent plan,1474,267,18.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans which are a second or subsequent plan,388,58,14.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans which are a second or subsequent plan,60,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans which are a second or subsequent plan,579,125,21.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans which are a second or subsequent plan,242,26,10.7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans which are a second or subsequent plan,199,42,21.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans which are a second or subsequent plan,367,71,19.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans which are a second or subsequent plan,373,58,15.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans which are a second or subsequent plan,967,195,20.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans which are a second or subsequent plan,139,22,15.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans which are a second or subsequent plan,701,127,18.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans which are a second or subsequent plan,87,36,41.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans which are a second or subsequent plan,109,23,21.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans which are a second or subsequent plan,120,13,10.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans which are a second or subsequent plan,268,45,16.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans which are a second or subsequent plan,534,82,15.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans which are a second or subsequent plan,469,94,20
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans which are a second or subsequent plan,809,137,16.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans which are a second or subsequent plan,355,72,20.3
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans which are a second or subsequent plan,604,115,19
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans which are a second or subsequent plan,c,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans which are a second or subsequent plan,201,38,18.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans which are a second or subsequent plan,501,141,28.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans which are a second or subsequent plan,195,29,14.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans which are a second or subsequent plan,490,63,12.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans which are a second or subsequent plan,177,19,10.7
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans which are a second or subsequent plan,290,36,12.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans which are a second or subsequent plan,201,26,12.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans which are a second or subsequent plan,512,64,12.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans which are a second or subsequent plan,260,52,20
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans which are a second or subsequent plan,c,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans which are a second or subsequent plan,227,32,14.1
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans which are a second or subsequent plan,198,32,16.2
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans which are a second or subsequent plan,264,33,12.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans which are a second or subsequent plan,179,36,20.1
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans which are a second or subsequent plan,102,14,13.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans which are a second or subsequent plan,311,38,12.2
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans which are a second or subsequent plan,332,36,10.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans which are a second or subsequent plan,295,48,16.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans which are a second or subsequent plan,336,30,8.9
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans which are a second or subsequent plan,307,55,17.9
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans which are a second or subsequent plan,209,21,10
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans which are a second or subsequent plan,112,7,6.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans which are a second or subsequent plan,433,50,11.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans which are a second or subsequent plan,255,30,11.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans which are a second or subsequent plan,299,24,8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans which are a second or subsequent plan,267,23,8.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans which are a second or subsequent plan,296,51,17.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans which are a second or subsequent plan,423,59,13.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans which are a second or subsequent plan,417,59,14.1
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans which are a second or subsequent plan,257,27,10.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans which are a second or subsequent plan,259,53,20.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans which are a second or subsequent plan,246,23,9.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans which are a second or subsequent plan,175,12,6.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans which are a second or subsequent plan,207,35,16.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans which are a second or subsequent plan,258,25,9.7
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans which are a second or subsequent plan,133,17,12.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans which are a second or subsequent plan,212,24,11.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans which are a second or subsequent plan,228,27,11.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans which are a second or subsequent plan,96,7,7.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans which are a second or subsequent plan,272,49,18
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans which are a second or subsequent plan,241,29,12
2013,Reporting year,National,E92000001,England,,,,,,Child Protection Plans which are a second or subsequent plan,52680,7870,14.9
2013,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans which are a second or subsequent plan,3400,510,15
2013,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans which are a second or subsequent plan,7980,1190,14.9
2013,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans which are a second or subsequent plan,6030,800,13.2
2013,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans which are a second or subsequent plan,4760,750,15.8
2013,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans which are a second or subsequent plan,6680,1050,15.8
2013,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans which are a second or subsequent plan,4380,700,16.1
2013,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans which are a second or subsequent plan,7330,950,13
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans which are a second or subsequent plan,7090,1150,16.3
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans which are a second or subsequent plan,5050,760,15.1
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans which are a second or subsequent plan,2990,400,13.3
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans which are a second or subsequent plan,4340,550,12.8
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans which are a second or subsequent plan,125,c,c
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans which are a second or subsequent plan,569,97,17
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans which are a second or subsequent plan,227,21,9.3
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans which are a second or subsequent plan,146,29,19.9
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans which are a second or subsequent plan,295,56,19
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans which are a second or subsequent plan,377,104,27.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans which are a second or subsequent plan,181,22,12.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans which are a second or subsequent plan,327,30,9.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans which are a second or subsequent plan,210,27,12.9
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans which are a second or subsequent plan,193,9,4.7
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans which are a second or subsequent plan,402,65,16.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans which are a second or subsequent plan,346,45,13
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans which are a second or subsequent plan,201,23,11.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans which are a second or subsequent plan,402,69,17.2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans which are a second or subsequent plan,226,25,11.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans which are a second or subsequent plan,187,23,12.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans which are a second or subsequent plan,238,36,15.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans which are a second or subsequent plan,227,26,11.5
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans which are a second or subsequent plan,402,84,20.9
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans which are a second or subsequent plan,112,c,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans which are a second or subsequent plan,162,19,11.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans which are a second or subsequent plan,1215,203,16.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans which are a second or subsequent plan,449,41,9.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans which are a second or subsequent plan,884,132,14.9
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans which are a second or subsequent plan,338,45,13.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans which are a second or subsequent plan,300,36,12
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans which are a second or subsequent plan,416,57,13.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans which are a second or subsequent plan,357,51,14.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans which are a second or subsequent plan,221,31,14
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans which are a second or subsequent plan,330,30,9.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans which are a second or subsequent plan,209,50,23.9
