time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,2472,712.6,2264,652.6,1406,405.3,1267,365.2,1332,384,1248,359.7,1140,328.6,47,13.5
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,5401,921.5,5025,857.3,2849,486.1,2632,449.1,2869,489.5,2713,462.9,2532,432,107,18.3
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,10677,704.7,9535,629.3,5908,389.9,5328,351.6,5374,354.7,4963,327.6,5303,350,260,17.2
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,3345,385.4,3223,371.3,1496,172.3,1445,166.5,1516,174.6,1482,170.7,1829,210.7,9,1
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,6474,460.2,5890,418.6,3749,266.5,3408,242.2,3520,250.2,3230,229.6,2954,210,164,11.7
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,6433,446.2,6072,421.2,3616,250.8,3467,240.5,2799,194.1,2740,190.1,3634,252.1,214,14.8
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Children in Need,4066,513.5,3830,483.7,2155,272.1,2069,261.3,1863,235.3,1777,224.4,2203,278.2,132,16.7
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,4969,753,4789,725.8,2499,378.7,2439,369.6,1684,255.2,1644,249.1,3285,497.8,336,50.9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,8627,528.3,8119,497.1,4761,291.5,4548,278.5,4392,268.9,4227,258.8,4235,259.3,182,11.1
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,261,326.8,254,318.1,101,126.5,96,120.2,140,175.3,138,172.8,121,151.5,c,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Children in Need,4622,502.1,4354,473,2319,251.9,2187,237.6,1902,206.6,1817,197.4,2720,295.5,146,15.9
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,16000,558.5,15311,534.4,8753,305.5,8391,292.9,6424,224.2,6232,217.5,9576,334.2,905,31.6
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,6935,906.3,6376,833.2,3667,479.2,3368,440.1,3375,441.1,3108,406.2,3560,465.2,136,17.8
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5566,813.1,5034,735.4,3182,464.8,2906,424.5,2970,433.8,2734,399.4,2596,379.2,44,6.4
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3273,968.8,3272,968.5,2251,666.3,2251,666.3,1033,305.8,1033,305.8,2240,663,384,113.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,6369,750.1,5872,691.6,3369,396.8,3142,370.1,3563,419.6,3341,393.5,2806,330.5,61,7.2
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,3408,583.6,3212,550,1555,266.3,1447,247.8,1480,253.4,1393,238.5,1928,330.2,42,7.2
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3187,679.2,2994,638.1,1772,377.6,1666,355,1386,295.4,1321,281.5,1801,383.8,38,8.1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,8228,487,7898,467.4,3345,198,3235,191.5,3321,196.6,3233,191.3,4907,290.4,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5701,976.4,5395,924,2760,472.7,2650,453.9,2168,371.3,2113,361.9,3533,605.1,33,5.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2640,637.3,2499,603.3,1326,320.1,1264,305.1,1010,243.8,969,233.9,1630,393.5,26,6.3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,3500,512.6,3355,491.3,1637,239.7,1592,233.1,1245,182.3,1217,178.2,2255,330.2,17,2.5
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,6494,543,6173,516.1,2947,246.4,2854,238.6,2354,196.8,2278,190.5,4140,346.2,119,9.9
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,4431,714.6,4141,667.8,2273,366.6,2071,334,1741,280.8,1638,264.2,2690,433.8,311,50.2
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6100,517.8,5735,486.8,3082,261.6,2893,245.6,2596,220.4,2461,208.9,3504,297.4,27,2.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2211,532.7,2134,514.2,987,237.8,955,230.1,940,226.5,920,221.7,1271,306.3,15,3.6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,5067,378.8,4750,355.1,2664,199.1,2490,186.1,2312,172.8,2211,165.3,2755,206,58,4.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2291,357.3,2188,341.2,1116,174,1072,167.2,830,129.4,796,124.1,1461,227.8,15,2.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,8634,275.3,8379,267.2,3896,124.2,3777,120.4,2624,83.7,2562,81.7,6010,191.6,447,14.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8983,334.7,8630,321.6,4249,158.3,4081,152.1,3398,126.6,3276,122.1,5585,208.1,239,8.9
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,3365,572.5,3208,545.8,1607,273.4,1540,262,1692,287.9,1614,274.6,1673,284.6,10,1.7
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,8820,526.9,8345,498.5,4636,276.9,4416,263.8,4239,253.2,4066,242.9,4581,273.7,108,6.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,2763,514.1,2648,492.7,1225,227.9,1167,217.1,1286,239.3,1253,233.1,1477,274.8,28,5.2
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2382,626.4,2262,594.9,1298,341.4,1249,328.5,1094,287.7,1056,277.7,1288,338.7,15,3.9
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,7607,517.3,7128,484.7,4057,275.9,3836,260.9,3573,243,3408,231.7,4034,274.3,148,10.1
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2971,673.8,2837,643.4,1376,312.1,1328,301.2,1460,331.1,1416,321.2,1511,342.7,8,1.8
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1859,668.2,1731,622.1,958,344.3,913,328.1,894,321.3,857,308,965,346.8,124,44.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,5153,1093.5,4656,988,3053,647.9,2754,584.4,2775,588.9,2515,533.7,2378,504.6,279,59.2
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Children in Need,8234,666.7,7589,614.4,5167,418.3,4815,389.8,3957,320.4,3703,299.8,4277,346.3,129,10.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,6749,661.9,6276,615.5,3721,365,3479,341.2,3193,313.2,2978,292.1,3556,348.8,262,25.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,29783,1060.2,23949,852.5,21599,768.8,17363,618.1,20878,743.2,16923,602.4,8905,317,703,25
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,4007,1695.3,3139,1328.1,2743,1160.5,2134,902.9,2659,1125,2152,910.5,1348,570.3,32,13.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,23146,688.7,21630,643.6,13112,390.1,12407,369.2,11221,333.9,10678,317.7,11925,354.8,294,8.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,4727,740.7,4434,694.8,2499,391.6,2388,374.2,2974,466,2883,451.8,1753,274.7,8,1.3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,4535,651.3,4272,613.5,2311,331.9,2195,315.2,1932,277.4,1871,268.7,2603,373.8,62,8.9
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,8040,549.4,7640,522.1,4187,286.1,4022,274.8,3021,206.4,2940,200.9,5019,343,221,15.1
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,5304,1279.7,4658,1123.8,3647,879.9,3180,767.2,3568,860.9,3177,766.5,1736,418.8,38,9.2
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,2884,793.7,2675,736.2,1548,426,1471,404.9,1368,376.5,1299,357.5,1516,417.2,231,63.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,3444,787.4,3255,744.2,2005,458.4,1929,441,1702,389.1,1631,372.9,1742,398.3,27,6.2
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,5562,1126.2,5110,1034.7,3183,644.5,2941,595.5,2661,538.8,2498,505.8,2901,587.4,273,55.3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,9671,372.7,9287,357.9,4476,172.5,4337,167.1,3561,137.2,3475,133.9,6110,235.5,144,5.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,2538,733.6,2226,643.4,1715,495.7,1535,443.7,1320,381.6,1226,354.4,1218,352.1,47,13.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,9608,549.5,8607,492.3,5316,304.1,4871,278.6,4228,241.8,3754,214.7,5380,307.7,1300,74.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,1723,508.6,1593,470.2,1031,304.3,972,286.9,832,245.6,778,229.7,891,263,72,21.3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,1704,414.3,1628,395.8,1009,245.3,981,238.5,676,164.4,649,157.8,1028,249.9,190,46.2
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,1566,438.5,1487,416.4,664,185.9,640,179.2,560,156.8,532,149,1006,281.7,31,8.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Children in Need,7206,983.1,6292,858.4,4597,627.1,4139,564.7,4193,572,3803,518.8,3013,411.1,53,7.2
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,4159,453.8,3877,423.1,2029,221.4,1915,209,1743,190.2,1667,181.9,2416,263.6,58,6.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children in Need,7398,705.6,6543,624.1,5063,482.9,4465,425.9,4626,441.2,4135,394.4,2772,264.4,86,8.2
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children in Need,7109,490.5,6695,461.9,4233,292.1,4033,278.3,3030,209.1,2933,202.4,4079,281.4,339,23.4
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Children in Need,4016,608.6,3840,582,1858,281.6,1812,274.6,1604,243.1,1553,235.4,2412,365.5,33,5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children in Need,8676,682.5,8062,634.2,5367,422.2,5030,395.7,4042,318,3848,302.7,4634,364.5,228,17.9
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children in Need,38,1107.9,38,1107.9,8,233.2,8,233.2,9,262.4,9,262.4,29,845.5,c,c
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children in Need,1540,359.5,1454,339.4,592,138.2,553,129.1,676,157.8,648,151.3,864,201.7,39,9.1
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children in Need,3707,718,3524,682.6,1729,334.9,1660,321.5,1648,319.2,1598,309.5,2059,398.8,29,5.6
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children in Need,5113,467.4,4781,437.1,3077,281.3,2882,263.5,2627,240.2,2495,228.1,2486,227.3,80,7.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2709,457.3,2525,426.2,1265,213.5,1183,199.7,922,155.6,864,145.8,1787,301.7,16,2.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,3315,644.7,3119,606.6,1583,307.9,1525,296.6,1474,286.7,1417,275.6,1841,358,18,3.5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,3144,1248.5,2848,1131,1402,556.7,1308,519.4,1719,682.6,1607,638.2,1425,565.9,39,15.5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,4465,433.1,4275,414.7,2148,208.4,2086,202.4,1924,186.6,1878,182.2,2541,246.5,35,3.4
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3197,874.1,3072,839.9,1327,362.8,1288,352.2,1585,433.4,1544,422.2,1612,440.8,32,8.7
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,123,1880.7,121,1850.2,46,703.4,44,672.8,28,428.1,28,428.1,95,1452.6,7,107
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2347,737.6,2233,701.8,1084,340.7,1050,330,895,281.3,871,273.7,1452,456.3,26,8.2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,4036,742.4,3760,691.6,2116,389.2,1980,364.2,1885,346.7,1783,328,2151,395.7,387,71.2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,3499,955.9,3301,901.8,1615,441.2,1565,427.5,1412,385.8,1362,372.1,2087,570.2,37,10.1
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2024,884.7,1824,797.2,1298,567.3,1172,512.3,1218,532.4,1125,491.7,806,352.3,68,29.7
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4394,808.8,4105,755.6,2150,395.8,2073,381.6,1401,257.9,1332,245.2,2993,550.9,250,46
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,4596,713.2,4397,682.3,2321,360.2,2213,343.4,1820,282.4,1741,270.2,2776,430.8,43,6.7
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,6454,769.6,6119,729.7,3556,424,3395,404.8,3222,384.2,3089,368.4,3232,385.4,57,6.8
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,4445,776.1,4300,750.8,2001,349.4,1956,341.5,1641,286.5,1605,280.3,2804,489.6,7,1.2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,6666,1035.5,6078,944.2,4145,643.9,3832,595.3,3702,575.1,3448,535.6,2964,460.4,153,23.8
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,3492,588,3311,557.5,1721,289.8,1644,276.8,1769,297.9,1718,289.3,1723,290.1,69,11.6
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,1851,604.8,1788,584.2,968,316.3,934,305.2,489,159.8,464,151.6,1362,445,47,15.4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,6301,994.2,5915,933.3,3643,574.8,3503,552.7,2978,469.9,2881,454.6,3323,524.3,82,12.9
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,3790,425.1,3586,402.2,2265,254,2124,238.2,1948,218.5,1852,207.7,1842,206.6,100,11.2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3507,620.3,3312,585.8,1955,345.8,1861,329.2,1569,277.5,1512,267.4,1938,342.8,24,4.2
