time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4292,638.2,978,22.8,153,3.6,375,8.7,3768,560.3,814,21.6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2996,610.9,641,21.4,6,0.2,1102,36.8,2605,531.1,527,20.2
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,5011,359.4,828,16.5,181,3.6,243,4.8,4588,329.1,701,15.3
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,3012,660.7,854,28.4,135,4.5,1176,39,2573,564.4,645,25.1
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,3725,576.5,1031,27.7,84,2.3,1347,36.2,3283,508.1,856,26.1
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2546,405.7,434,17,c,c,0,0,2382,379.5,397,16.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4636,825.7,832,17.9,211,4.6,1277,27.5,4313,768.2,750,17.4
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4093,417.4,882,21.5,196,4.8,1221,29.8,3623,369.5,746,20.6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11897,742.8,2959,24.9,711,6,6110,51.4,10384,648.3,2444,23.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,1997,587.4,389,19.5,511,25.6,0,0,1809,532.1,352,19.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,2456,702.2,667,27.2,659,26.8,973,39.6,2092,598.1,548,26.2
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,5308,453.7,1345,25.3,454,8.6,2102,39.6,4642,396.8,1105,23.8
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,5172,914.5,1128,21.8,410,7.9,c,c,4509,797.3,935,20.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,10683,943,4071,38.1,5004,46.8,2267,21.2,8206,724.3,2858,34.8
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,12879,1864.6,5938,46.1,8193,63.6,149,1.2,8578,1241.9,3421,39.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,829,230,113,13.6,25,3,308,37.2,806,223.6,106,13.2
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,3201,550.8,414,12.9,123,3.8,829,25.9,2983,513.3,381,12.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,9713,632.9,2394,24.6,3372,34.7,2410,24.8,8515,554.8,1912,22.5
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,4809,585.1,1290,26.8,1662,34.6,1141,23.7,4000,486.7,1027,25.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,4782,357.1,1152,24.1,464,9.7,725,15.2,4261,318.2,965,22.6
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,5847,414.3,1037,17.7,444,7.6,404,6.9,5386,381.6,903,16.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,17019,1058.6,6090,35.8,7602,44.7,5345,31.4,13186,820.2,4354,33
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,6313,984.2,2107,33.4,1023,16.2,705,11.2,4993,778.4,1335,26.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,7719,477.5,1868,24.2,0,0,4101,53.1,6717,415.5,1508,22.5
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,219,276.6,26,11.9,c,c,24,11,206,260.2,25,12.1
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,19512,688.3,4126,21.1,1315,6.7,6825,35,17401,613.9,3507,20.2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,8178,1124.2,1777,21.7,66,0.8,3877,47.4,7235,994.6,1536,21.2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3275,485.1,563,17.2,251,7.7,177,5.4,3017,446.9,503,16.7
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,4551,1281.7,1854,40.7,2226,48.9,157,3.4,3213,904.9,1190,37
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,2033,256.8,249,12.2,166,8.2,591,29.1,1917,242.2,226,11.8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2722,457.2,678,24.9,985,36.2,425,15.6,2320,389.6,553,23.8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2542,557.2,579,22.8,342,13.5,110,4.3,2224,487.5,505,22.7
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8578,508.9,1588,18.5,757,8.8,2638,30.8,7875,467.2,1376,17.5
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4311,768.1,850,19.7,71,1.6,1598,37.1,3896,694.2,751,19.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1381,354.8,251,18.2,18,1.3,449,32.5,1275,327.6,221,17.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,6167,956.5,2225,36.1,891,14.4,179,2.9,4811,746.2,1713,35.6
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,5965,529.2,1442,24.2,847,14.2,749,12.6,5291,469.4,1195,22.6
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,3801,657,1017,26.8,287,7.6,347,9.1,3463,598.6,867,25
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,4087,354.5,554,13.6,27,0.7,1402,34.3,3811,330.6,495,13
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1048,278.2,146,13.9,0,0,0,0,970,257.5,127,13.1
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4478,343.8,855,19.1,167,3.7,399,8.9,4076,313,766,18.8
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,2480,425.3,583,23.5,330,13.3,1104,44.5,2152,369,474,22
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,13945,465.2,3885,27.9,2161,15.5,5685,40.8,11794,393.4,3009,25.5
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6868,263.5,1126,16.4,168,2.4,3070,44.7,6332,242.9,991,15.7
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,2631,474.2,169,6.4,284,10.8,693,26.3,2592,467.2,166,6.4
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,7943,479.4,1383,17.4,398,5,1394,17.6,7306,441,1233,16.9
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2734,574.8,501,18.3,66,2.4,1075,39.3,2460,517.2,424,17.2
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,1401,368.7,300,21.4,65,4.6,646,46.1,1263,332.4,259,20.5
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,7188,479.8,1852,25.8,26,0.4,1879,26.1,6202,413.9,1512,24.4
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2052,511.5,299,14.6,53,2.6,637,31,1910,476.1,271,14.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1060,386.7,217,20.5,113,10.7,180,17,978,356.8,193,19.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,7307,1454.6,2649,36.3,3740,51.2,1019,13.9,5428,1080.6,1793,33
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,5129,434.6,1398,27.3,132,2.6,0,0,4480,379.6,1146,25.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,3990,382.3,940,23.6,229,5.7,207,5.2,3579,342.9,801,22.4
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,16749,598.6,5325,31.8,1730,10.3,6094,36.4,14048,502,4189,29.8
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2375,939,821,34.6,333,14,0,0,1957,773.7,649,33.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,16529,508.4,4687,28.4,4607,27.9,4850,29.3,14127,434.5,3721,26.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,3080,495.3,640,20.8,145,4.7,980,31.8,2790,448.7,577,20.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,2569,391.4,595,23.2,535,20.8,508,19.8,2255,343.6,507,22.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,5663,402.3,1378,24.3,1689,29.8,744,13.1,4954,351.9,1123,22.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,1921,452.5,380,19.8,82,4.3,43,2.2,1725,406.3,329,19.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,1673,465.1,355,21.2,344,20.6,7,0.4,1472,409.2,289,19.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,2282,570.1,482,21.1,48,2.1,0,0,2063,515.4,418,20.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,6407,1339.5,2723,42.5,766,12,0,0,4259,890.4,2156,50.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,9979,393.5,2531,25.4,321,3.2,863,8.6,8743,344.8,2103,24.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1259,353.6,303,24.1,0,0,180,14.3,1088,305.6,253,23.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,6917,410.6,1506,21.8,655,9.5,2497,36.1,6090,361.5,1288,21.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1048,314.8,188,17.9,61,5.8,297,28.3,964,289.6,165,17.1
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,990,270.6,259,26.2,c,c,427,43.1,894,244.4,229,25.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1022,299.2,230,22.5,0,0,163,15.9,900,263.5,194,21.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1500,x,304,20.3,c,c,0,0,1379,x,268,19.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Referrals and Re-referrals,6123,670.6,1847,30.2,2284,37.3,1283,21,5090,557.4,1404,27.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,3361,324.4,x,x,352,10.5,1080,32.1,3075,296.8,656,21.3
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,6918,489.9,1619,23.4,520,7.5,2616,37.8,6176,437.3,1365,22.1
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,4578,x,954,20.8,0,0,1408,30.8,4019,x,800,19.9
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,5994,486.2,1443,24.1,60,1,2608,43.5,5234,424.5,1215,23.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Referrals and Re-referrals,27,743.8,c,c,c,c,6,22.2,25,688.7,c,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,1503,355.1,285,19,84,5.6,263,17.5,1403,331.4,248,17.7
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,5468,1069.6,1842,33.7,1544,28.2,9,0.2,4386,857.9,1405,32
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1713,x,346,20.2,0,0,64,3.7,1530,x,283,18.5
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,5591,512.6,1508,27,74,1.3,1114,19.9,4924,451.5,1249,25.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2509,442.6,604,24.1,206,8.2,843,33.6,2193,386.9,491,22.4
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,2650,542.5,532,20.1,126,4.8,397,15,2413,494,464,19.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,2134,846.9,532,24.9,709,33.2,167,7.8,1883,747.3,448,23.8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,4380,424.9,800,18.3,346,7.9,766,17.5,3989,387,682,17.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,2076,522.6,328,15.8,113,5.4,637,30.7,1930,485.8,303,15.7
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,20,286.5,0,0,0,0,c,c,20,286.5,0,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,3551,605.2,468,13.2,0,0,0,0,3325,566.7,431,13
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1957,596.2,325,16.6,48,2.5,736,37.6,1794,546.6,304,16.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,2262,382.6,304,13.4,398,17.6,639,28.2,2067,349.7,271,13.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2482,671.8,310,12.5,66,2.7,c,c,2301,622.8,283,12.3
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2305,879.8,595,25.8,817,35.4,0,0,1970,751.9,475,24.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,2930,483,394,13.4,108,3.7,1224,41.8,2790,459.9,368,13.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,2982,449.4,377,12.6,101,3.4,65,2.2,2769,417.3,349,12.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6165,749.3,1194,19.4,717,11.6,2067,33.5,5647,686.4,1041,18.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,2717,451.7,287,10.6,44,1.6,429,15.8,2612,434.2,277,10.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,2787,464,298,10.7,232,8.3,89,3.2,2684,446.8,280,10.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,2306,391.6,335,14.5,45,2,c,c,2114,359,300,14.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1674,474.6,150,9,118,7,113,6.8,1613,457.3,143,8.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,4084,688.4,691,16.9,518,12.7,204,5,3717,626.5,600,16.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3358,387.2,776,23.1,232,6.9,657,19.6,2933,338.2,641,21.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,2856,514.3,524,18.3,140,4.9,1012,35.4,2557,460.4,446,17.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,2288,308.4,175,7.6,0,0,38,1.7,2213,298.3,171,7.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2049,288.9,380,18.5,191,9.3,145,7.1,1848,260.6,320,17.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,4196,459.4,628,15,283,6.7,1007,24,3864,423,567,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3879,478.8,593,15.3,8,0.2,759,19.6,3619,446.7,532,14.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,3439,416.7,585,17,199,5.8,c,c,3103,376,497,16
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3043,475.2,341,11.2,130,4.3,1082,35.6,2912,454.8,316,10.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,1892,329.3,231,12.2,84,4.4,615,32.5,1816,316.1,206,11.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,2023,379.2,116,5.7,15,0.7,398,19.7,1955,366.5,104,5.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,3683,537.6,754,20.5,64,1.7,1360,36.9,3260,475.8,623,19.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,3338,538,830,24.9,791,23.7,8,0.2,2838,457.4,641,22.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1428,400.7,279,19.5,25,1.8,386,27,1296,363.6,246,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1477,320.5,206,13.9,61,4.1,333,22.5,1387,301,190,13.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,5175,690.6,869,16.8,29,0.6,1353,26.1,4764,635.8,791,16.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1256,289.7,185,14.7,47,3.7,371,29.5,1143,263.6,158,13.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2543,560.3,542,21.3,341,13.4,818,32.2,2289,504.3,473,20.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3538,556,624,17.6,404,11.4,578,16.3,3255,511.6,532,16.3
2014,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,657780,573.3,154800,23.5,92450,14.1,128910,19.6,570790,497.5,124970,21.9
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,34600,661,7930,22.9,1950,5.6,9870,28.5,30280,578.4,6530,21.6
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,103570,686.2,28290,27.3,12080,11.7,24120,23.3,87440,579.3,22130,25.3
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,76330,672.3,19510,25.6,15080,19.8,15620,20.5,64900,571.6,15300,23.6
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,60540,630.8,14740,24.4,12860,21.2,11410,18.9,52930,551.5,11830,22.4
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,76650,612.6,14780,19.3,11090,14.5,17290,22.6,67400,538.7,12270,18.2
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,56710,445.7,12730,22.4,2830,5,13080,23.1,49680,390.4,10510,21.2
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,88160,470.3,14280,16.2,7200,8.2,12710,14.4,81060,432.5,12500,15.4
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,102620,545.2,28860,28.1,23610,23,13280,12.9,85990,456.8,22630,26.3
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,58610,550.4,13680,23.3,5740,9.8,11520,19.7,51100,479.8,11270,22.1
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,35380,524,5450,15.4,3260,9.2,4160,11.8,32710,484.5,4800,14.7
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,52790,440.2,8840,16.7,3940,7.5,8550,16.2,48350,403.2,7700,15.9
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1465,644.5,231,15.8,413,28.2,411,28.1,1327,583.8,203,15.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,6516,654.1,1787,27.4,470,7.2,2509,38.5,5412,543.2,1363,25.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,2434,609.4,489,20.1,132,5.4,458,18.8,2236,559.8,428,19.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1246,617.5,198,15.9,21,1.7,129,10.4,1156,572.9,180,15.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2456,774.5,370,15.1,12,0.5,924,37.6,2271,716.2,336,14.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2811,511.7,508,18.1,c,c,748,26.6,2544,463.1,433,17
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,2257,557.6,541,24,91,4,1246,55.2,1974,487.7,468,23.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,5574,924.8,1710,30.7,18,0.3,1262,22.6,4598,762.9,1343,29.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1673,608.3,344,20.6,24,1.4,545,32.6,1510,549.1,307,20.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1871,641,356,19,17,0.9,691,36.9,1709,585.5,303,17.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2965,698.8,676,22.8,675,22.8,910,30.7,2594,611.3,564,21.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3328,610.8,718,21.6,77,2.3,37,1.1,2953,542,603,20.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,1696,435,290,17.1,19,1.1,229,13.5,1580,405.2,267,16.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3290,1132.6,1005,30.5,168,5.1,1400,42.6,2721,936.7,799,29.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4776,722.5,1065,22.3,536,11.2,1653,34.6,4261,644.6,918,21.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,3220,757.9,793,24.6,222,6.9,696,21.6,2725,641.4,649,23.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2856,381.3,645,22.6,275,9.6,142,5,2529,337.7,539,21.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2720,409.9,671,24.7,106,3.9,484,17.8,2356,355,513,21.8
